,Rat,Day,Shank,Id,Region,Type,SessID,NREM,REM,WAKE_HOMECAGE,SLEEP,tot_spikes,MRL_sigma,pvalue_sigma,mod_sigma,MRL_theta,pvalue_theta,mod_theta,MRL_beta,pvalue_beta,mod_beta,MRL_low_gamma,pvalue_low_gamma,mod_low_gamma,MRL_mid_gamma,pvalue_mid_gamma,mod_mid_gamma,MRL_high_gamma,pvalue_high_gamma,mod_high_gamma
22,8,1,5,15,CeCM,Pyr,22,1.5518277416124189,1.7584960231381055,2.634973608842813,1.5823284601429943,40566,0.014978691984003666,0.0067721150907553915,False,0.029028428512833816,7.092360952128667e-09,True,0.02190360791033328,2.292952468458614e-05,True,0.04643391411884582,1.3810082087184379e-21,True,0.09310392874939614,1.0000589522495927e-84,True,0.1666732787067327,3.3414604695338814e-271,True
23,8,1,5,16,CeCM,Int,23,2.1420881321982974,3.036153289949385,0.2813084333357002,2.274036922420233,51517,0.009093306983296022,0.821579355676215,False,0.026474244632781804,0.18899759539341573,False,0.03467715221546671,0.0573355815710844,False,0.07743299041367577,6.345716390899654e-07,True,0.11210516017372343,9.731858889148902e-14,True,0.17003651640624032,8.774009387315034e-31,True
24,8,1,5,17,CeCM,Int,24,0.7381071607411117,1.475054229934924,1.0215626405358709,0.8468679970120585,17702,0.005617448494542425,0.7615722232028928,False,0.0207240389098689,0.024542257213410676,False,0.029308961070491895,0.000601355134513883,False,0.046382588359594405,8.534016712736814e-09,True,0.08829688102983552,5.210973534660601e-30,True,0.15742424655332457,3.458805683549107e-94,True
25,8,1,5,18,CeCM,Pyr,25,1.7776664997496243,2.933477946493131,0.7069989822244314,1.948244584355992,43028,0.06130589395009379,1.7340083122539342e-10,True,0.014821594540429485,0.2691891288344844,False,0.01427790505638115,0.29589354762415654,False,0.03793725849068287,0.0001840001602846973,False,0.07950344414041653,3.7717202801535805e-17,True,0.14632119333261379,1.4631765801683414e-56,True
26,8,1,6,2,CeCM,Pyr,26,0.3317476214321482,0.187997107736804,0.0952685270657293,0.3105324938640487,4679,0.02636697427119422,0.5714122307387011,False,0.0345317614492472,0.38301292018832167,False,0.033690995643726095,0.40114698857893066,False,0.08605512640406454,0.0025567552249081936,False,0.12319240685606597,4.752413081541306e-06,True,0.1597988328985468,1.0487509893357793e-09,True
27,8,1,6,3,CeCM,Pyr,27,0.7824236354531797,0.4360086767895879,0.9358801391748918,0.7312986874399744,18103,0.05494715808298174,4.1081565423233e-11,True,0.04295079053697564,4.5888119819272154e-07,True,0.03898059025229844,6.023820771728879e-06,True,0.042229866978204016,7.461202090555934e-07,True,0.09368558238857827,6.206587332212858e-31,True,0.16131191150896304,1.1453443309868008e-90,True
28,8,1,6,4,CeCM,Pyr,28,0.2059339008512769,0.3998553868402024,0.0893512272479822,0.2345534094547006,3877,0.05640061713412221,0.09047651089233538,False,0.07612344850406075,0.012542208793995459,False,0.03795545553396561,0.3371084310922363,False,0.05276483084495046,0.1222210475278695,False,0.0506110529380859,0.14460362128737186,False,0.07687682338616607,0.011510929991161302,False
29,8,1,6,5,CeCM,Pyr,29,0.3343765648472709,0.1489515545914678,0.1244999881654003,0.307010991356312,4637,0.06145415410474497,0.018738791631358963,False,0.04057298755585571,0.1769650688243111,False,0.06874340390164246,0.006905824481446838,False,0.04799771260475792,0.08859545794253336,False,0.08338838731770327,0.0006599661853406849,False,0.13530037551732885,4.004364336151958e-09,True
30,8,1,6,6,CeCM,Pyr,30,1.1693790686029044,1.740419378163413,0.5145683921512936,1.253654892754242,19814,0.031643075376758055,0.012826103472125578,False,0.05295705578873937,5.022231411143712e-06,True,0.024763701447853333,0.06950390257420058,False,0.046607545881939834,7.879872273067842e-05,False,0.10864155862427557,4.458461943077514e-23,True,0.17903342264319544,9.984164705552075e-62,True
31,8,1,6,7,CeCM,Pyr,31,0.6644967451176765,1.2067968185104845,0.1249733721508201,0.7445309998932877,10365,0.028400774891590277,0.42687465649116385,False,0.030462570075478174,0.37540885584558975,False,0.009493902632762017,0.9092428234660984,False,0.056191109765773274,0.03561199739661095,False,0.1403109778137928,8.52120899073388e-10,True,0.19769148371759987,7.99615998338796e-19,True
32,8,1,6,8,CeCM,Int,32,0.1204306459689534,0.1619667389732465,0.1340860138701508,0.1265606658841105,3115,0.021517197745579898,0.5919065918388492,False,0.0544662132025586,0.034652030549668686,False,0.02197337354096945,0.5787446078105221,False,0.041885258234509615,0.13700528017372024,False,0.06614343653340825,0.00701290880956133,False,0.10406340359917128,4.551468681463931e-06,True
33,8,1,6,9,CeCM,Pyr,33,3.921006509764647,4.355025307302965,4.274539042344198,3.98506029239142,103792,0.0626568761094423,2.382173409457105e-62,True,0.0059997111338627035,0.27249287874076095,False,0.012870710842284253,0.0025202661218694604,False,0.021412925917119865,6.412093820623654e-08,True,0.03865242167028294,3.5926955825318015e-24,True,0.076677005713562,4.300670955416123e-93,True
34,8,1,6,10,CeCM,Pyr,34,0.7995743615423134,0.514822848879248,0.2232005491254231,0.7575498879521929,10567,0.03706527119510866,0.07495685703513641,False,0.02688902107764419,0.25576877148176086,False,0.05401293856286531,0.00406637925589255,False,0.023103562932189663,0.3654877930922778,False,0.04119884805219656,0.04069598251604437,False,0.05359271928854131,0.004429017857286426,False
35,8,1,6,11,CeCM,Int,35,0.6553580370555834,0.8763557483731019,0.8570617056024995,0.6879735353750934,17417,0.03344015541335344,0.0003038713257921897,False,0.04884789745622823,3.1030542201881185e-08,True,0.028423854976443303,0.0028748055990390825,False,0.03282654867258416,0.000407627328953843,False,0.08044551765303652,4.118342423434583e-21,True,0.1477000971780816,1.031264732520867e-69,True
