Rat,Day,Shank,Id,Region,Type,SessID,NREM,REM,WAKE_HOMECAGE,SLEEP,tot_spikes
8,2,4,8,Hpc,Int,29,10.07619762083378,8.157512953367876,10.457343412526996,9.74735813870882,272099
8,2,4,9,Hpc,Pyr,30,6.105026256564141,5.600518134715026,5.261474082073434,6.01855963058343,127082
8,2,4,10,Hpc,Pyr,31,4.095595327403279,3.9694300518134713,1.9210313174946003,4.073972116153095,68771
8,2,4,11,Hpc,Pyr,32,2.541206730253992,1.31139896373057,1.0276727861771058,2.330432466033212,48464
8,2,4,12,Hpc,Int,33,8.368985103418712,4.92279792746114,7.2524298056155505,7.778350057721339,194485
8,2,5,2,CeCM,Pyr,34,0.5405637123566606,0.9233160621761658,0.0186285097192224,0.6061628629784211,7303
8,2,5,3,CeCM,Pyr,35,0.0796270496195477,0.0896373056994818,0.3286987041036717,0.0813426871503418,5104
8,2,5,4,CeCM,Pyr,36,0.5717500803772372,1.0419689119170985,0.2873920086393088,0.6523399342864754,10873
8,2,5,5,CeCM,Pyr,37,0.4480763047904833,0.755440414507772,0.0414416846652267,0.5007548175117663,6292
8,2,5,6,CeCM,Pyr,38,0.6511627906976745,0.5569948186528497,0.1272948164146868,0.6350235325459551,8799
8,2,5,7,CeCM,Pyr,39,0.1096345514950166,0.1124352331606217,0.0476511879049676,0.110114554657668,2293
8,2,5,8,CeCM,Pyr,40,1.0836994963026472,1.6927461139896374,0.1312095032397408,1.1880827635201137,15667
8,2,5,9,CeCM,Pyr,41,0.8554281427499733,2.182901554404145,0.3650107991360691,1.0829411242340825,16249
8,2,5,10,CeCM,Int,42,27.461043832386668,27.45906735751296,18.12756479481641,27.46070508835805,576699
8,2,5,11,CeCM,Pyr,43,1.979530596934948,0.7880829015544042,2.476106911447084,1.775330787674274,78978
8,2,5,12,CeCM,Pyr,44,0.6486978887579038,0.772020725388601,0.0946274298056155,0.6698339401474114,9053
8,2,5,13,CeCM,Pyr,45,1.8764333940628013,0.6803108808290156,7.452618790496761,1.6714323772311517,120432
8,2,5,14,CeCM,Pyr,46,1.87579037616547,2.138860103626943,1.2876619870410366,1.920877364354853,59258
8,2,6,2,BLA,Pyr,47,0.5335976851355696,0.2316062176165803,0.3508369330453563,0.4818399786875055,13564
8,2,6,3,BLA,Pyr,48,0.914157110706248,1.221243523316062,1.107991360691145,0.966788029482284,21998
8,2,6,4,BLA,Pyr,49,2.0559425570678385,1.3849740932642487,2.4343952483801297,1.9409466299618152,46465
8,2,6,5,BLA,Pyr,50,0.7719429857464366,1.1046632124352331,0.2512149028077753,0.8289672320397833,13006
8,2,6,6,BLA,Pyr,51,0.4772264494695102,0.5191709844559586,0.2671436285097192,0.4844152384335317,9561
8,2,6,7,BLA,Pyr,52,0.7315400278641089,0.294300518134715,0.4499190064794816,0.6566024331764497,16509
8,2,6,8,BLA,Int,53,3.935912549565963,4.010362694300518,4.144438444924406,3.948672409199893,106446
8,2,6,9,BLA,Int,54,36.43060765191298,44.861139896373054,44.183450323974085,37.87549951158867,1060045
8,2,6,10,BLA,Int,55,13.500160754474331,17.09015544041451,14.662526997840173,14.115442678270137,343702
8,2,6,11,BLA,Pyr,56,0.9005465652127318,1.344041450777202,0.9821814254859612,0.9765562561051416,21367
8,2,7,2,BLA,Pyr,57,0.1727574750830564,0.3569948186528497,0.1892548596112311,0.2043335405381404,4898
8,2,7,3,BLA,Pyr,58,0.0968813631979423,0.1839378238341968,0.0475161987041036,0.1118017938016162,1926
8,2,7,4,BLA,Pyr,59,0.1889400921658986,0.4196891191709844,0.068304535637149,0.2284877009146612,4191
8,2,7,5,BLA,Pyr,60,0.3757367913406923,0.6,0.3188444924406047,0.4141728088091643,9246
8,2,7,6,BLA,Pyr,61,0.0589433072553852,0.1637305699481865,0.0719492440604751,0.076902584139952,2431
8,2,7,7,BLA,Pyr,62,0.1287107491158504,0.1041450777202072,0.3450323974082073,0.1245004884113311,4614
8,2,7,8,BLA,Pyr,63,0.1885114135676776,0.4181347150259067,0.1865550755939524,0.2278660864932066,5401
8,2,7,9,BLA,Pyr,64,0.2225913621262458,0.4621761658031088,0.0415766738660907,0.2636533167569487,3611
8,2,7,10,BLA,Pyr,65,0.1042760690172543,0.1595854922279792,0.1432235421166306,0.1137554391261877,2917
8,2,7,11,BLA,Pyr,66,0.4033865609259457,0.949740932642487,0.2603941684665227,0.4970251309830388,12022
8,2,7,12,BLA,Pyr,67,0.1241024541849748,0.2839378238341969,0.0284827213822894,0.1514963147145013,2285
8,2,7,13,BLA,Pyr,68,0.1409280891651484,0.4621761658031088,0.0674946004319654,0.1959861468786075,3124
8,2,7,14,BLA,Pyr,69,0.0302218411745793,0.1290155440414507,0.0209233261339092,0.0471538939703401,882
8,2,7,15,BLA,Pyr,70,0.1538956167613332,0.3284974093264248,0.1276997840172786,0.1838202646301394,4114
8,2,7,16,BLA,Pyr,71,0.1168149180152181,0.1569948186528497,0.0375269978401727,0.1237012698694609,2061
8,2,7,17,BLA,Pyr,72,0.1268888650734112,0.4746113989637305,0.0984071274298056,0.1864843264363733,3445
